small_area,total_value_mGBP
S01010095,1.18320795
S01010096,1.242318491
S01010097,1.309919579
S01010098,1.397216312
S01010099,1.330329489
S01010100,1.46135521
S01010101,1.276440584
S01010102,1.948109635
S01010103,2.231377013
S01010104,1.7965172
S01010105,0.547890208
S01010106,0.455043808
S01010107,1.351715298
S01010108,1.275020794
S01010109,2.259885577
S01010110,1.174413442
S01010111,1.195868069
S01010112,1.455940237
S01010113,0.750494741
S01010114,0.982642962
S01010115,1.000607892
S01010116,2.605202282
S01010117,0.613783774
S01010118,0.918389014
S01010119,0.773641043
S01010120,1.629046681
S01010121,0.885020065
S01010122,0.568104655
S01010123,0.976307769
S01010124,0.885120397
S01010125,0.810712162
S01010126,1.121210654
S01010127,1.018806391
S01010128,0.578503022
S01010129,1.192690872
S01010130,1.104205803
S01010131,1.882373723
S01010132,1.465270047
S01010133,0.985716402
S01010134,1.770747111
S01010135,1.280744458
S01010136,1.244970937
S01010137,1.885422895
S01010138,1.513101445
S01010139,2.099547124
S01010140,1.58237178
S01010141,1.523956014
S01010142,0.965955812
S01010143,1.128944305
S01010144,1.276568055
S01010145,1.571285236
S01010146,1.190286285
S01010147,1.419361406
S01010148,1.866821735
S01010149,2.506733603
S01010150,1.156919461
S01010151,1.147861455
S01010152,1.447419949
S01010153,1.551431127
S01010154,1.648717422
S01010155,1.48331803
S01010156,0.803685767
S01010157,0.836956141
S01010158,1.652713919
S01010159,1.323795052
S01010160,1.051954515
S01010161,0.932109766
S01010162,1.553347324
S01010163,0.972569953
S01010164,1.319428696
S01010165,0.982056753
S01010166,2.055597789
S01010167,1.300933857
S01010168,0.72709108
S01010169,1.308091797
S01010170,0.705057439
S01010171,1.722912204
S01010172,1.254703256
S01010173,1.161308873
S01010174,2.545580416
S01010175,0.77745493
S01010176,1.12931682
S01010177,0.793679508
S01010178,1.431003073
S01010179,1.193104314
S01010180,1.261700272
S01010181,0.919632523
S01010182,1.113215088
S01010183,0.531645561
S01010184,0.793788828
S01010185,0.661840837
S01010186,1.10913087
S01010187,1.05635249
S01010188,2.984685918
S01010189,2.858091809
S01010190,3.890549802
S01010191,1.303680044
S01010192,2.099909721
S01010193,1.453872064
S01010194,0.822383245
S01010195,0.767902903
S01010196,0.934458795
S01010197,0.885990847
S01010198,1.543587246
S01010199,1.091900301
S01010200,0.933235131
S01010201,0.957559719
S01010202,1.165702066
S01010203,1.631177756
S01010204,1.236328411
S01010205,0.93562208
S01010207,0.296517557
S01010208,1.666630667
S01010209,1.67688751
S01010210,1.34420286
S01010211,1.23101504
S01010212,1.534605308
S01010213,1.379273599
S01010214,1.497645235
S01010215,1.494275878
S01010216,0.581716345
S01010217,1.466279086
S01010218,1.662150689
S01010219,0.507979741
S01010220,0.822665472
S01010221,0.797818418
S01010222,1.273189855
S01010223,0.891408546
S01010224,1.69575146
S01010225,1.379936662
S01010228,1.317276722
S01010229,1.979168244
S01010230,1.04370487
S01010231,1.249470812
S01010232,1.487492165
S01010233,1.416668433
S01010234,2.298396384
S01010235,1.932229824
S01010236,1.500134992
S01010237,0.995006545
S01010238,1.206451925
S01010239,1.402064915
S01010240,1.027497495
S01010241,2.021430985
S01010242,1.117731405
S01010243,1.420647992
S01010244,0.694404043
S01010245,0.662981019
S01010246,1.090032189
S01010247,1.464266876
S01010248,1.418573507
S01010249,1.011200932
S01010250,1.216729739
S01010251,1.600791763
S01010252,1.019146993
S01010253,0.755538566
S01010254,1.498350038
S01010255,1.295546141
S01010256,1.234523028
S01010257,3.290302043
S01010258,2.50562448
S01010259,1.990370368
S01010260,3.822057225
S01010261,3.823012725
S01010262,1.139270839
S01010263,1.381481979
S01010264,1.407428555
S01010265,1.51023466
S01010266,1.155576071
S01010267,1.312305983
S01010268,1.150068949
S01010269,1.022019089
S01010270,2.752648118
S01010271,1.269870102
S01010272,2.152859791
S01010273,1.534069059
S01010274,1.243589893
S01010275,1.40955061
S01010276,2.332934714
S01010277,0.653434951
S01010278,0.635211478
S01010279,1.054847645
S01010280,1.540239227
S01010281,1.728527776
S01010282,1.549691954
S01010283,1.432685338
S01010284,4.759456567
S01010285,1.162597459
S01010286,5.058013972
S01010287,1.279173041
S01010288,2.020921232
S01010289,2.294791811
S01010290,1.057724715
S01010291,1.781842718
S01010292,1.703572372
S01010293,1.834016119
S01010294,1.019926059
S01010295,1.449828059
S01010296,0.617345113
S01010297,1.984502439
S01010298,1.303971912
S01010299,0.777779285
S01010300,1.776648466
S01010301,0.946269989
S01010302,1.42223302
S01010303,0.555838892
S01010304,1.133355384
S01010305,1.284132484
S01010306,1.199640598
S01010307,1.41545581
S01010308,1.915435349
S01010309,0.480149272
S01010310,0.811995215
S01010311,1.352995696
S01010312,0.835729318
S01010313,0.792672675
S01010314,2.340064667
S01010315,1.553601885
S01010316,0.957830119
S01010317,1.610244353
S01010318,1.329186321
S01010319,1.267785913
S01010320,1.221656932
S01010321,1.438265576
S01010322,1.943460363
S01010323,0.805667547
S01010324,1.537919559
S01010325,1.434938178
S01010326,1.514830108
S01010327,1.403298631
S01010328,1.635095221
S01010329,0.997662593
S01010330,0.792513253
S01010331,1.503354522
S01010332,1.019274348
S01010333,1.55056993
S01010334,1.538788609
S01010335,1.265265336
S01010336,0.672718339
S01010337,0.952237322
S01010338,0.690476786
S01010339,0.846920227
S01010340,1.126365936
S01010341,0.859642845
S01010342,1.088450277
S01010343,1.675861592
S01010344,0.706027347
S01010345,2.005381644
S01010346,1.814712336
S01010347,1.186554391
S01010348,1.5381917
S01010349,1.312665476
S01010350,1.297831792
S01010351,1.584365487
S01010352,0.892987156
S01010353,1.283825723
S01010354,1.207645407
S01010355,1.063912486
S01010356,1.245611353
S01010357,0.735174934
S01010358,0.823151644
S01010359,1.12804847
S01010360,1.512731151
S01010361,0.874960818
S01010362,0.800141615
S01010363,1.335427162
S01010364,3.08794603
S01010365,2.884040289
S01010366,1.675319504
S01010367,2.610638281
S01010368,1.821345098
S01010369,1.118584019
S01010370,1.544349826
S01010371,3.017358012
S01010372,1.229568201
S01010373,1.234613676
S01010374,1.820023293
S01010375,0.84031888
S01010376,1.294001165
S01010377,1.479970809
S01010378,1.167736306
S01010379,1.618267815
S01010380,1.679275677
S01010381,1.538375968
S01010382,1.40222134
S01010383,0.698470538
S01010384,3.304543995
S01010385,1.326955174
S01010386,2.481661935
S01010387,4.214878911
S01010388,1.421125127
S01010389,2.826943076
S01010390,1.618616053
S01010391,1.468960523
S01010392,2.241894807
S01010393,1.527988883
S01010394,1.035290927
S01010395,1.823922141
S01010396,1.580659604
S01010397,0.92080887
S01010398,1.884387024
S01010399,2.530942855
S01010400,2.328455943
S01010401,1.076910456
S01010402,2.659991591
S01010403,1.824259389
S01010404,1.628204
S01010405,2.035370949
S01010406,1.534791776
S01010407,1.383502242
S01010408,0.876712934
S01010409,2.573681036
S01010410,2.206404561
S01010411,6.714894327
S01010412,1.360762359
S01010413,4.865942058
S01010414,2.331774046
S01010415,1.803100088
S01010416,1.426484649
S01010417,1.244357669
S01010418,2.272620374
S01010419,2.196877757
S01010420,1.316446164
S01010421,2.708339171
S01010422,2.011689393
S01010423,1.408583044
S01010424,1.649046661
S01010425,1.631865419
S01010426,1.156331352
S01010427,1.828188827
S01010428,0.978577866
S01010429,2.284140465
S01010430,1.472301331
S01010431,2.759803243
S01010432,1.340377651
S01010433,0.777525934
S01010434,0.834813646
S01010435,0.855688074
S01010436,1.260431156
S01010437,0.942352569
S01010438,1.178619673
S01010439,1.730685339
S01010440,0.967730187
S01010441,2.099726075
S01010442,1.268072035
S01010443,0.826182351
S01010444,0.919717968
S01010445,1.454071657
S01010446,1.281750089
S01010447,1.640712316
S01010448,1.400988168
S01010449,1.105676375
S01010450,1.329258189
S01010451,0.973068585
S01010452,1.25256478
S01010453,1.245432168
S01010454,1.42563159
S01010455,1.367799462
S01010456,0.865138339
S01010457,0.883219061
S01010458,1.235049503
S01010459,0.809554952
S01010460,1.614924895
S01010461,0.958606339
S01010462,1.172977868
S01010463,1.202653731
S01010464,0.785377934
S01010465,1.594940781
S01010466,1.521300637
S01010467,1.734833736
S01010468,1.615204876
S01010469,0.984290178
S01010470,1.210269693
S01010471,1.041618931
S01010472,1.253816632
S01010473,1.489741519
S01010474,1.230347033
S01010475,1.680238891
S01010476,1.974150087
S01010477,1.160144674
S01010478,1.636899708
S01010479,1.630520821
S01010480,0.915550447
S01010481,0.743450357
S01010482,1.135570297
S01010483,1.853002956
S01010484,0.820001083
S01010485,1.63480589
S01010486,2.058941167
S01010487,1.602765313
S01010488,0.828495986
S01010489,1.722220271
S01010490,0.680599529
S01010491,0.708809621
S01010492,0.859576708
S01010493,0.71503785
S01010494,0.860732659
S01010495,0.968025666
S01010496,1.508184679
S01010497,1.004888345
S01010498,1.566134592
S01010499,1.51765681
S01010500,1.492301609
S01010501,1.957546464
S01010502,1.179320708
S01010503,0.989987338
S01010504,1.56441505
S01010505,1.709402018
S01010506,3.29287844
S01010507,0.48343283
S01010508,4.681239369
S01010509,4.727563767
S01010510,2.195195341
S01010511,1.220683677
S01010512,0.863932464
S01010513,4.945794455
S01010514,1.106744322
S01010515,1.135942588
S01010516,2.290852001
S01010517,1.203207971
S01010518,1.70213708
S01010519,1.048672303
S01010520,1.303813577
S01010521,1.195257814
S01010522,0.982369001
S01010523,0.803645352
S01010524,1.062515432
S01010525,1.72166817
S01010526,1.093384336
S01010527,0.744514953
S01010528,1.908395174
S01010529,2.148471083
S01010530,1.712238236
S01010531,5.868963639
S01010532,1.26740972
S01010533,1.595074045
S01010534,4.441605419
S01010535,2.57603133
S01010536,1.196204706
S01010537,1.036203134
S01010538,-0.244893308
S01010539,0.067442397
S01010540,1.111018847
S01010541,2.587844587
S01010542,2.66506506
S01010543,1.554717225
S01010544,2.128483126
S01010545,3.19074042
S01010546,3.655434019
S01010547,2.672560737
S01010548,1.52918987
S01010549,7.343864352
S01010550,0.166093082
S01010551,1.937675655
S01010552,2.215546885
S01010553,1.23977117
S01010554,2.769043356
S01010555,4.472372432
S01010556,2.789918446
S01010557,1.445668544
S01010558,1.616336481
S01010559,2.913518703
S01010560,3.077075156
S01010561,2.157533446
S01010562,3.197575917
S01010563,1.557336947
S01010564,0.973488944
S01010565,2.385394238
S01010566,5.881620161
S01010567,3.641173583
S01010568,1.067375147
S01010569,3.404387248
S01010570,1.024047931
S01010571,1.224484528
S01010572,1.148044167
S01010573,0.706469398
S01010574,1.350772874
S01010575,2.721333496
S01010576,3.07673361
S01010577,1.187181485
S01010578,0.831207881
S01010579,1.353065418
S01010580,0.873524516
S01010581,0.804229813
S01010582,2.443678005
S01010583,2.027146701
S01010584,2.058193676
S01010585,2.360878453
S01010586,2.44084291
S01010587,1.400090782
S01010588,1.12133043
S01010589,0.820695061
S01010590,3.370498714
S01010591,2.982736506
S01010592,0.719854265
S01010593,3.483715842
S01010594,1.298914057
S01010595,1.738988586
S01010596,7.619815252
S01010597,1.928684159
S01010598,2.367425756
S01010599,3.19590442
S01010600,2.738590906
S01010601,1.452847865
S01010602,0.983138178
S01010603,1.493348364
S01010604,1.182754187
S01010605,2.570529848
S01010606,1.193597271
S01010607,3.735033696
S01010608,0.934945079
S01010609,0.785840773
S01010610,1.201696796
S01010611,1.269298721
S01010612,1.175484639
S01010613,1.161495447
S01010614,0.894809969
S01010615,1.411113105
S01010616,1.722691577
S01010617,2.198225893
S01010618,1.376551293
S01010619,0.847345137
S01010620,1.049027252
S01010621,1.51941119
S01010622,0.93001876
S01010623,1.182616295
S01010624,0.84303899
S01010625,4.304448323
S01010626,2.044437698
S01010627,1.287527272
S01010628,1.525070371
S01010629,1.78627768
S01010630,0.897564174
S01010631,0.755266655
S01010632,1.389884994
S01010633,1.511618346
S01010634,0.93033648
S01010635,1.186699257
S01010636,1.470067051
S01010637,0.812393007
S01010638,1.228292918
S01010639,2.119359626
S01010640,0.974426706
S01010641,1.607208404
S01010642,1.725413216
S01010643,1.152107951
S01010644,1.036525657
S01010645,0.89324569
S01010646,1.416424519
S01010647,1.003299044
S01010648,1.053170721
S01010649,0.998641333
S01010650,0.299802587
S01010651,1.108631472
S01010652,1.23708873
S01010653,0.969011881
S01010654,1.095797019
S01010655,2.736293063
S01010656,0.271901722
S01010657,1.552494173
S01010658,1.728632021
S01010659,1.569541466
S01010660,1.589552029
S01010661,0.237782152
S01010662,1.392648697
S01010663,2.768096766
S01010664,2.478042278
S01010665,3.641727828
S01010666,2.807374294
S01010667,2.019373012
S01010668,2.453196022
S01010669,1.923270813
S01010670,2.029909349
S01010671,2.15119576
S01010672,0.871598921
S01010673,3.416282155
S01010674,3.081783199
S01010675,2.001262006
S01010676,4.290359532
S01010677,1.454781584
S01010678,2.010537187
S01010679,1.320961067
S01010680,0.483295122
S01010681,0.465398307
S01010682,3.643162541
S01010683,3.282100634
S01010684,2.106206445
S01010685,1.998981099
S01010686,1.675885869
S01010687,2.573643968
S01010688,2.435717299
S01010689,2.213332634
S01010690,2.015546263
S01010691,2.428073398
S01010692,2.708817942
S01010693,1.566592524
S01010694,1.984588103
S01010695,2.413880105
S01010696,1.106282943
S01010697,5.898453228
S01010698,2.441579432
S01010699,1.782091712
S01010700,1.634083426
S01010701,0.993841
S01010702,2.944824918
S01010703,2.592159749
S01010704,0.294135039
S01010705,0.971520951
S01010706,0.344529924
S01010707,4.316667917
S01010708,0.598899858
S01010709,3.413757563
S01010710,0.902517607
S01010711,2.49809625
S01010712,-0.243231698
S01010713,-0.057468426
S01010714,0.020006222
S01010715,0.042296055
S01010716,-0.195642179
S01010717,0.840908665
S01010718,0.774577935
S01010719,0.845737249
S01010720,3.817517057
S01010721,1.292243824
S01010722,2.667613163
S01010723,2.357321202
S01010724,2.423087705
S01010725,4.795314665
S01010726,3.540787696
S01010727,1.901290401
S01010728,1.05627769
S01010729,2.027397696
S01010730,2.666376256
S01010731,2.397144115
S01010732,-0.196660617
S01010733,-0.1182894
S01010734,-0.389055647
S01010735,-0.334938213
S01010736,-0.13289268
S01010737,0.856410276
S01010738,-0.111662284
S01010739,-0.257085182
S01010740,-0.237156363
S01010741,0.053503431
S01010742,0.476709052
S01010743,-0.289173545
S01010744,-0.24870089
S01010745,-0.075967122
S01010746,2.895362885
S01010747,1.067291337
S01010748,1.366829532
S01010749,1.273385612
S01010750,1.432671617
S01010751,0.681068987
S01010752,0.290453683
S01010753,0.387454072
S01010754,1.531649721
S01010755,0.795104919
S01010756,1.194720222
S01010757,1.922651927
S01010758,2.8482175
S01010759,1.655325216
S01010760,2.354774761
S01010761,1.80671789
S01010762,2.173349868
S01010763,2.017768637
S01010764,1.721077993
S01010765,4.193764393
S01010766,1.835985957
S01010767,1.840301596
S01010768,1.782316547
S01010769,1.24908495
S01010770,3.146576721
S01010771,3.473009353
S01010772,3.258713794
S01010773,2.090911257
S01010774,1.807614655
S01010775,1.838920744
S01010776,-0.17325097
S01010777,-0.117096389
S01010778,-0.180011553
S01010779,-0.199328133
S01010780,0.129666658
S01010781,2.353633852
S01010782,-0.104250329
S01010783,0.797175938
S01010784,-0.234091844
S01010785,2.123893363
S01010786,2.405112087
S01010787,4.159949945
S01010788,0.568526619
S01010789,1.743317632
S01010790,2.267142586
S01010791,2.288458372
S01010792,0.974148619
S01010793,2.166751267
S01010794,1.884653979
S01010795,3.270444102
S01010796,3.365989276
S01010797,2.396495433
S01010798,2.015649235
S01010799,0.023290593
S01010800,-0.156740671
S01010801,-0.190201581
S01010802,-0.088599646
S01010803,-0.112962859
S01010804,0.361678998
S01010805,-0.222421744
S01010806,-0.031476918
S01010807,-0.15330409
S01010808,-0.072039794
S01010809,2.519244894
S01010810,1.065196149
S01010811,2.496055706
S01010812,1.012712678
S01010813,1.40926888
S01010814,1.935414915
S01010815,0.869291406
S01010816,2.502731957
S01010817,4.352499964
S01010818,1.218596704
S01010819,0.959217607
S01010820,1.074646054
S01010821,3.158314565
S01010822,0.748368663
S01010823,0.717689271
S01010824,2.261605499
S01010825,2.639373383
S01010826,1.048406994
S01010827,0.375891555
S01010828,0.976219141
S01010829,1.018185707
S01010830,0.595330275
S01010831,1.267771168
S01010832,1.552250772
S01010833,5.104649643
S01010834,5.736558731
S01010835,2.612296501
S01010836,3.110147601
S01010837,1.483901803
S01010838,1.899258946
S01010839,1.974951498
S01010840,1.513346639
S01010841,1.738414877
S01010842,2.183267629
S01010843,1.084327662
S01010844,2.289731946
S01010845,1.243967334
S01010846,1.467916446
S01010847,2.538275457
S01010848,1.39369127
S01010849,1.833822216
S01010850,1.564109534
S01010851,1.50728115
S01010852,1.472535613
S01010853,1.851911646
S01010854,1.981397407
S01010855,0.855635667
S01010856,1.285541452
S01010857,1.763708341
S01010858,1.420924727
S01010859,1.161077573
S01010860,1.008247385
S01010861,1.270378043
S01010862,0.907880551
S01010863,2.154338836
S01010864,2.223233462
S01010865,2.60542405
S01010866,2.263458571
S01010867,1.440765823
S01010868,2.145157463
S01010869,3.173256457
S01010870,3.417995238
S01010871,2.611573811
S01010872,1.619714133
S01010873,1.020986933
S01010874,1.931767444
S01010875,0.939972745
S01010876,1.532579574
S01010877,2.004291003
S01010878,2.46216137
S01010879,1.914856076
S01010880,0.801107563
S01010881,1.110458389
S01010882,0.811563696
S01010883,1.520174659
S01010884,1.197857676
S01010885,1.345194838
S01010886,0.695946448
S01010887,1.420813627
S01010888,1.564250353
S01010889,1.063958082
S01010890,1.40286005
S01010891,0.807414344
S01010892,1.478906836
S01010893,0.76760779
S01010894,1.417123605
S01010895,0.599987747
S01010896,1.220551912
S01010897,1.540788764
S01010898,0.925501515
S01010899,1.091118292
S01010900,1.050494615
S01010901,1.163306494
S01010902,2.355759182
S01010903,1.36835886
S01010904,0.961230475
S01010905,2.053314536
S01010906,2.061227114
S01010907,1.434816738
S01010908,1.29651328
S01010909,1.632818273
S01010910,1.055467915
S01010911,0.980560471
S01010912,1.156536754
S01010913,1.313838749
S01010914,1.159767537
S01010915,1.258547147
S01010916,0.844851629
S01010917,1.184214686
S01010918,1.631435535
S01010919,1.457037182
S01010920,1.471249601
S01010921,1.203560725
S01010922,1.69508393
S01010923,1.464679779
S01010924,0.862512096
S01010925,1.267532228
S01010926,1.654800259
S01010927,1.150432906
S01010928,1.598982482
S01010929,1.12565212
S01010930,0.991222435
S01010931,0.723057887
S01010932,0.135260718
S01010933,3.356723287
S01010934,4.555744214
S01010935,1.653910202
S01010936,2.383047788
S01010937,2.665769476
S01010938,1.804649741
S01010939,1.433455485
S01010940,5.145273393
S01010941,3.983630869
S01010942,3.597225985
S01010943,1.220427533
S01010944,1.231450261
S01010945,1.353232812
S01010946,2.008817665
S01010947,1.036963744
S01010948,1.232257214
S01010949,5.955684509
S01010950,2.913800896
S01010951,1.209884063
S01010952,1.315985919
S01010953,1.416284821
S01010954,2.178561648
S01010955,5.392572748
S01010956,3.3061213
S01010957,0.359335559
S01010958,0.413957161
S01010959,0.156096376
S01010960,0.487774045
S01010961,0.511355603
S01010962,3.631018344
S01010963,0.885504787
S01010964,0.6378276
S01010965,0.482769314
S01010966,0.675598181
S01010967,0.634084262
S01010968,0.788961746
S01010969,0.697231686
S01010970,1.165244127
S01010971,2.897101164
S01010972,1.431282386
S01010973,0.885560664
S01010974,1.164741066
S01010975,0.790854074
S01010976,1.160007504
S01010977,1.300607499
S01010978,1.689106342
S01010979,1.540088443
S01010980,1.411521802
S01010981,1.229432065
S01010982,7.149884469
S01010983,1.556005739
S01010984,1.830850826
S01010985,1.151083484
S01010986,2.115185473
S01010987,3.039430027
S01010988,1.888820147
S01010989,4.066875844
S01010990,1.794487762
S01010991,9.0277544
S01010992,2.06742683
S01010993,1.509907151
S01010994,5.59018946
S01010995,2.166376551
S01010996,1.912145595
S01010997,2.425661543
S01010998,2.077516138
S01010999,2.601525743
S01011000,1.922812258
S01011001,0.590489161
S01011002,0.660272757
S01011003,0.649798847
S01011004,0.751075605
S01011005,1.602425413
S01011006,4.759003231
S01011007,1.112848532
S01011008,1.452161289
S01011009,0.868908264
S01011010,1.362751339
S01011011,1.89342488
S01011012,1.39694871
S01011013,1.30024253
S01011014,2.037426672
S01011015,0.765988453
S01011016,4.863150379
S01011017,2.457989223
S01011018,1.788953748
S01011019,1.342090512
S01011020,5.274104187
S01011021,1.511710677
S01011022,1.062941385
S01011023,2.040866874
S01011024,1.752671119
S01011025,1.384390497
S01011026,1.043332611
S01011027,1.828234127
S01011028,2.029625567
S01011029,1.286219875
S01011030,2.206382215
S01011031,2.046246105
S01011032,1.792049123
S01011033,1.51596853
S01011034,1.364495303
S01011035,1.227012299
S01011036,1.318871195
S01011037,2.906731919
S01011038,2.299846874
S01011039,3.349332457
S01011040,1.630068979
S01011041,1.598704214
S01011042,2.119126373
S01011043,1.471129247
S01011044,1.627155803
S01011045,1.888989382
S01011046,2.23248131
S01011047,4.12750742
S01011048,1.299250983
S01011049,0.240549975
S01011050,2.700073417
S01011051,1.473887384
S01011052,0.578322352
S01011053,0.228558106
S01011054,0.293432295
S01011055,1.6463005
S01011056,1.876223018
S01011057,0.276778407
S01011058,2.092347153
S01011059,1.707120502
S01011060,0.58887777
S01011061,-0.286672366
S01011062,-0.231588703
S01011063,-0.301355961
S01011064,0.029082102
S01011065,1.223141776
S01011066,1.044862744
S01011067,0.717601853
S01011068,0.531154188
S01011069,0.847661019
S01011070,1.242592866
S01011071,2.022110151
S01011072,3.466981328
S01011073,0.98475221
S01011074,0.660071735
S01011075,0.675081682
S01011076,0.786720576
S01011077,0.722685772
S01011078,17.42550032
S01011079,1.119641588
S01011080,1.02516278
S01011081,0.735637584
S01011082,0.592867547
S01011083,0.583411023
S01011084,1.39226787
S01011085,2.104483169
S01011086,2.024576246
S01011087,0.185175527
S01011088,2.656239217
S01011089,0.31971434
S01011090,3.417495417
S01011091,1.49479425
S01011092,1.073170038
S01011093,3.515967208
S01011094,3.003550223
S01011095,2.82480332
S01011096,2.423889959
S01011097,2.106538295
S01011098,0.169824261
S01011099,0.120347736
S01011100,0.963750463
S01011101,0.910534532
S01011102,1.104345703
S01011103,0.976964458
S01011104,1.293718035
S01011105,1.646460798
S01011106,1.715602002
S01011107,2.264788253
S01011108,0.87582943
S01011109,1.418910416
S01011110,1.209314352
S01011111,1.476257637
S01011112,2.67121225
S01011113,1.679718491
S01011114,1.389821018
S01011115,1.417201186
S01011116,1.016098173
S01011117,1.47376924
S01011118,1.380121607
S01011119,2.651781164
S01011120,2.061763851
S01011121,1.065283077
S01011122,0.961906586
S01011123,1.831389411
S01011124,1.225816447
S01011125,0.823135638
S01011126,0.618517022
S01011127,0.76103893
S01011128,1.514026263
S01011129,5.396497334
S01011130,0.864338976
S01011131,3.23158101
S01011132,2.205587436
S01011133,0.53913742
S01011134,0.744386853
S01011135,0.765030715
S01011136,0.855820884
S01011137,0.470869943
S01011138,0.533611268
S01011139,1.462918577
S01011140,0.486267288
S01011141,0.514937572
S01011142,0.908751808
S01011143,2.601580699
S01011144,0.877676721
S01011145,1.249933834
S01011146,0.466758205
S01011147,1.318731756
S01011148,1.985966075
S01011149,2.228377198
S01011150,0.266399784
S01011151,0.250916185
S01011152,1.041348787
S01011153,0.960184591
S01011154,0.647988732
S01011155,0.804514476
S01011156,0.981613194
S01011157,1.1721559
S01011158,2.061039429
S01011159,0.647161621
S01011160,0.962974921
S01011161,0.597774799
S01011162,0.459577993
S01011163,0.772394474
S01011164,0.929076248
S01011165,0.716894314
S01011166,1.004186777
S01011167,1.44824454
S01011168,4.155999788
S01011169,1.757951104
S01011170,3.742226436
S01011171,2.708626395
S01011172,2.016540062
S01011173,1.396259064
S01011174,0.943746062
S01011175,1.806773318
S01011176,1.813181603
S01011177,2.364937101
S01011178,0.120620427
S01011179,0.170939821
S01011180,0.180645125
S01011181,1.211272675
S01011182,0.709539948
S01011183,1.015492267
S01011184,4.017770054
S01011185,2.142827949
S01011186,2.88818846
S01011187,2.386056376
S01011188,2.072781294
S01011189,2.356757915
S01011190,1.2866905
S01011191,0.966240749
S01011192,1.50443201
S01011193,1.510524918
S01011194,1.548227828
S01011195,1.606848915
S01011196,1.700897981
S01011197,1.855830234
S01011198,1.121911503
S01011199,1.849685159
S01011200,2.264442518
S01011201,1.546015621
S01011202,1.861709309
S01011203,1.599894241
S01011204,1.787397782
S01011205,2.342947236
S01011206,2.040147893
S01011207,1.875974425
S01011208,2.78269396
S01011209,1.114431453
S01011210,2.872038861
S01011211,1.913447074
S01011212,1.142434148
S01011213,1.632487355
S01011214,1.613606635
S01011215,1.109876886
S01011216,0.950952666
S01011217,1.450579731
S01011218,1.830855391
S01011219,1.439988743
S01011220,1.875394985
S01011221,2.109732599
S01011222,1.830215661
S01011223,2.203040721
S01011224,1.354563358
S01011225,1.759581907
S01011226,5.955165087
S01011227,1.627504704
S01011228,2.474945658
S01011229,1.336995877
S01011230,1.300483911
S01011231,1.218332704
S01011232,2.031120415
S01011233,2.186293719
S01011234,2.739326545
S01011235,0.999916534
S01011236,1.109879908
S01011237,1.351685969
S01011238,1.191699701
S01011239,1.956656228
S01011240,1.419997717
S01011241,3.184987301
S01011242,1.790672582
S01011243,2.054000411
S01011244,1.304355217
S01011245,1.936708414
S01011246,4.222290621
S01011247,3.926933061
S01011248,2.706812314
S01011249,3.18172771
S01011250,2.38141459
S01011251,2.118836425
S01011252,1.636966206
S01011253,1.579015274
S01011254,3.116572389
S01011255,3.46430312
S01011256,1.484349676
S01011257,1.332513884
S01011258,1.474051881
S01011259,1.663641563
S01011260,2.354913662
S01011261,1.628569688
S01011262,1.122746637
S01011263,5.411874523
S01011264,1.387521773
S01011265,2.171038911
S01011266,2.492849353
S01011267,2.072134086
S01011268,0.754193784
S01011269,1.177793756
S01011270,1.734453526
S01011271,1.557316617
S01011272,1.804577626
S01011273,1.70566418
S01011274,1.879502003
S01011275,1.452429251
S01011276,2.00776266
S01011277,2.931768317
S01011278,2.019508111
S01011279,3.407639061
S01011280,1.917897219
S01011281,1.790631404
S01011282,3.948526341
S01011283,2.515213379
S01011284,2.800499819
S01011285,1.430040674
S01011286,1.358127825
S01011287,1.950056688
S01011288,1.606199144
S01011289,2.700566904
S01011290,3.684481128
S01011291,2.090596694
S01011292,1.748893582
S01011293,1.664538693
S01011294,2.343823786
S01011295,3.953436638
S01011296,1.622111345
S01011297,1.719776079
S01011298,1.504990354
S01011299,1.06870361
S01011300,0.947687298
S01011301,0.948753022
S01011302,1.205048955
S01011303,1.064106386
S01011304,0.721256468
S01011305,0.795148675
S01011306,0.654377279
S01011307,4.745845046
S01011308,1.161487283
S01011309,1.322139504
S01011310,0.269783864
S01011311,3.105916359
S01011312,3.12087505
S01011313,0.850327011
S01011314,1.641347162
S01011315,0.427873551
S01011316,0.817690216
S01011317,4.214486497
S01011318,3.335276444
S01011319,5.618419121
S01011320,1.612684831
S01011321,1.727281627
S01011322,1.923059177
S01011323,2.214762082
S01011324,1.893963828
S01011325,2.159472516
S01011326,2.562249571
S01011327,1.72857413
S01011328,2.449243647
S01011329,6.128680578
S01011330,3.451367999
S01011331,3.83100103
S01011332,4.455914447
S01011333,3.07509854
S01011334,1.539745741
S01011335,0.728435916
S01011336,0.21318389
S01011337,0.938230921
S01011338,0.708239431
S01011339,0.584614782
S01011340,0.669375963
S01011341,0.944488401
S01011342,0.857421003
S01011343,0.974093421
S01011344,0.904774278
S01011345,0.914300709
S01011346,0.630832822
S01011347,1.1755962
S01011348,1.069471379
S01011349,0.972763209
S01011350,2.367167915
S01011351,0.868258986
S01011352,0.755802239
S01011353,0.786159068
S01011354,1.386384032
S01011355,1.155625069
S01011356,3.687407582
S01011357,0.271021924
S01011358,0.440007632
S01011359,0.205556402
S01011360,0.161912642
S01011361,-0.003067299
S01011362,1.696499652
S01011363,2.38978223
S01011364,1.427436742
S01011365,1.962360668
